goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2016,value_latest_year,latest_year,ObjectId
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,260,French Southern Territories,14,Eastern Africa,Country,ATF,0,69.64849091,-49.6068576,,,,,,,,,,,,,,,77
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,262,Djibouti,14,Eastern Africa,Country,DJI,1,42.18274707,11.56004161,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,31.3,31.3,2016,78
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,266,Gabon,17,Middle Africa,Country,GAB,1,11.78727747,-0.60687619,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,20.6,20.6,2016,79
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,268,Georgia,145,Western Asia,Country,GEO,1,43.3713615,42.04813028,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.2,0.2,2016,80
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,270,Gambia,11,Western Africa,Country,GMB,1,-15.39944785,13.45295927,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,29.7,29.7,2016,81
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,275,State of Palestine,145,Western Asia,Country,PSE,0,35.25694122,31.94347933,,,,,,,,,,,,,,,82
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,276,Germany,155,Western Europe,Country,DEU,1,10.3806066,51.08862743,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.6,0.6,2016,83
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,288,Ghana,11,Western Africa,Country,GHA,1,-1.205623522,7.964825185,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,18.8,18.8,2016,84
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,292,Gibraltar,39,Southern Europe,Country,GIB,0,-5.347561686,36.13895036,,,,,,,,,,,,,,,85
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,296,Kiribati,57,Micronesia,Country,KIR,1,-157.5643005,1.768837732,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,16.7,16.7,2016,86
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,300,Greece,39,Southern Europe,Country,GRC,1,22.58307827,39.47301873,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,87
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,304,Greenland,21,Northern America,Country,GRL,0,-41.39371316,74.75625681,,,,,,,,,,,,,,,88
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,308,Grenada,29,Caribbean,Country,GRD,1,-61.68248568,12.11238395,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.3,0.3,2016,89
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,312,Guadeloupe,29,Caribbean,Country,GLP,0,-61.64762115,16.14416917,,,,,,,,,,,,,,,90
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,316,Guam,57,Micronesia,Country,GUM,0,144.7029305,13.35485404,,,,,,,,,,,,,,,91
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,320,Guatemala,13,Central America,Country,GTM,1,-91.2312746,15.00273719,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,6.3,6.3,2016,92
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,324,Guinea,11,Western Africa,Country,GIN,1,-11.28173419,11.00210343,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,44.6,44.6,2016,93
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,328,Guyana,5,South America,Country,GUY,1,-58.97322037,4.788012784,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,3.6,3.6,2016,94
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,332,Haiti,29,Caribbean,Country,HTI,1,-72.33640958,18.40426539,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,23.8,23.8,2016,95
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,334,Heard Island and McDonald Islands,53,Australia and New Zealand,Country,HMD,0,73.52633626,-53.09106147,,,,,,,,,,,,,,,96
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,336,Holy See,39,Southern Europe,Country,VAT,0,12.45315803,41.90343751,,,,,,,,,,,,,,,97
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,340,Honduras,13,Central America,Country,HND,1,-86.59974381,14.82243161,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,3.6,3.6,2016,98
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,344,"China, Hong Kong Special Administrative Region",30,Eastern Asia,Country,HKG,0,114.0266445,22.41749934,,,,,,,,,,,,,,,99
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,348,Hungary,151,Eastern Europe,Country,HUN,1,19.41221519,47.1651448,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.2,0.2,2016,100
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.1,0.1,2016,101
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,18.6,18.6,2016,102
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,7.1,7.1,2016,103
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1,1,2016,104
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,3,3,2016,105
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.1,0.1,2016,106
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.2,0.2,2016,107
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.1,0.1,2016,108
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,47.2,47.2,2016,109
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,388,Jamaica,29,Caribbean,Country,JAM,1,-77.31068409,18.15616857,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.6,0.6,2016,110
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,392,Japan,30,Eastern Asia,Country,JPN,1,139.2716103,36.6554539,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.2,0.2,2016,111
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,398,Kazakhstan,143,Central Asia,Country,KAZ,1,66.65359159,48.01963494,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.4,0.4,2016,112
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,400,Jordan,145,Western Asia,Country,JOR,1,37.13024774,30.65365973,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.6,0.6,2016,113
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,404,Kenya,14,Eastern Africa,Country,KEN,1,37.86096816,0.534797278,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,51.2,51.2,2016,114
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,408,Democratic People's Republic of Korea,30,Eastern Asia,Country,PRK,1,127.1803633,40.1462645,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1.4,1.4,2016,115
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,410,Republic of Korea,30,Eastern Asia,Country,KOR,1,127.8610254,36.45201023,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1.8,1.8,2016,116
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,414,Kuwait,145,Western Asia,Country,KWT,1,47.49305029,29.53949468,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,117
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,417,Kyrgyzstan,143,Central Asia,Country,KGZ,1,74.52324839,41.46204516,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.8,0.8,2016,118
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,418,Lao People's Democratic Republic,35,South-Eastern Asia,Country,LAO,1,101.9901968,20.27482773,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,11.3,11.3,2016,119
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,422,Lebanon,145,Western Asia,Country,LBN,1,35.89391711,33.92152458,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.8,0.8,2016,120
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,426,Lesotho,18,Southern Africa,Country,LSO,1,28.25362195,-29.58041814,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,44.4,44.4,2016,121
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,428,Latvia,154,Northern Europe,Country,LVA,1,26.42461876,56.64196636,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,122
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,430,Liberia,11,Western Africa,Country,LBR,1,-9.311879038,6.448381009,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,41.5,41.5,2016,123
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,434,Libya,15,Northern Africa,Country,LBY,1,18.0295985,27.04042819,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.6,0.6,2016,124
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,438,Liechtenstein,155,Western Europe,Country,LIE,1,9.552985019,47.14167005,,,,,,,,,,,,,,,125
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,440,Lithuania,154,Northern Europe,Country,LTU,1,23.90517807,55.33680309,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.1,0.1,2016,126
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,442,Luxembourg,155,Western Europe,Country,LUX,1,6.092656563,49.77679538,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,127
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,446,"China, Macao Special Administrative Region",30,Eastern Asia,Country,MAC,0,113.5665388,22.1237259,,,,,,,,,,,,,,,128
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,450,Madagascar,14,Eastern Africa,Country,MDG,1,46.6982339,-19.38514785,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,30.2,30.2,2016,129
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,454,Malawi,14,Eastern Africa,Country,MWI,1,33.4884625,-13.40819859,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,28.3,28.3,2016,130
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,458,Malaysia,35,South-Eastern Asia,Country,MYS,1,116.8346314,5.452415309,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.4,0.4,2016,131
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,462,Maldives,34,Southern Asia,Country,MDV,1,73.09672546,-0.614385021,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.3,0.3,2016,132
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,466,Mali,11,Western Africa,Country,MLI,1,-3.522016039,17.35311254,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,70.7,70.7,2016,133
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,470,Malta,39,Southern Europe,Country,MLT,1,14.44617519,35.89194275,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,134
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,474,Martinique,29,Caribbean,Country,MTQ,0,-60.91544135,14.56086108,,,,,,,,,,,,,,,135
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,478,Mauritania,11,Western Africa,Country,MRT,1,-10.33187259,20.26089546,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,38.6,38.6,2016,136
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,480,Mauritius,14,Eastern Africa,Country,MUS,1,57.568022,-20.28581998,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.6,0.6,2016,137
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1.1,1.1,2016,138
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,,,,,,,,,,,,,,,139
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1.3,1.3,2016,140
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.1,0.1,2016,141
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,142
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,500,Montserrat,29,Caribbean,Country,MSR,0,-62.19261223,16.73558313,,,,,,,,,,,,,,,143
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,504,Morocco,15,Northern Africa,Country,MAR,1,-6.281942841,31.8440131,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,1.9,1.9,2016,144
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,508,Mozambique,14,Eastern Africa,Country,MOZ,1,38.18479941,-14.27963886,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,27.6,27.6,2016,145
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,512,Oman,145,Western Asia,Country,OMN,1,57.87743482,21.98805614,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0,0,2016,146
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,516,Namibia,18,Southern Africa,Country,NAM,1,17.21907885,-22.13817068,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,18.3,18.3,2016,147
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,520,Nauru,57,Micronesia,Country,NRU,1,166.92313,-0.528742623,,,,,,,,,,,,,,,148
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,524,Nepal,34,Southern Asia,Country,NPL,1,83.94678863,28.25866332,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,19.8,19.8,2016,149
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,528,Netherlands,155,Western Europe,Country,NLD,1,5.331480568,51.86728884,PER_100000_POP,"Per 100,000 population",,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,E: Estimated data,0.2,0.2,2016,150
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,530,Netherlands Antilles,29,Caribbean,Country,ANT,0,-68.30676179,12.22720635,,,,,,,,,,,,,,,151
3,3.9,3.9.2,SH_STA_WASH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (deaths per 100,000 population)",2019.Q2.G.01,531,Curaçao,29,Caribbean,Country,CUW,0,-68.95033464,12.15058042,,,,,,,,,,,,,,,152
